job_role,skills,skills_count,experience,skill_SQL,skill_Английский—_B2_—_Средне-продвинутый,skill_Английский_язык,skill_Python,skill_Docker,skill_Git,skill_Kubernetes,skill_PostgreSQL,skill_CI_CD,skill_JavaScript,skill_Английский—_B1_—_Средний,skill_Бизнес-анализ,skill_Английский—_C1_—_Продвинутый,skill_Аналитическое_мышление,skill_REST_API,skill_TypeScript,skill_Linux,skill_React,skill_Figma,skill_Деловая_коммуникация,skill_BPMN,skill_Java,skill_API,skill_UML,skill_Redis,skill_MySQL,skill_Agile,skill_Power_BI,skill_UX,skill_Postman,skill_HTML,skill_Atlassian_Jira,skill_UI,skill_DevOps,skill_PHP,skill_Grafana,skill_Adobe_Photoshop,skill_Разработка_технических_заданий,skill_Русский—_C2_—_В_совершенстве,skill_MS_Excel,skill_User_Story,skill_REST,skill_RabbitMQ,skill_Scrum,skill_Постановка_задач_разработчикам,skill_QA,skill_Project_management,skill_Prometheus,skill_CSS,skill_SOAP,skill_Русский—_C1_—_Продвинутый,skill_Angular,skill_Apache_Kafka,skill_Laravel,skill_Adobe_Illustrator,skill_Анализ_данных,skill_Gitlab,skill_Golang,skill_Node_js,skill_Системный_анализ
DevOps Engineer,Python; Azure; MySQL; Docker; Kubernetes; Русский — C1 — Продвинутый; Английский — C1 — Продвинутый; Казахский — C2 — В совершенстве,8,2,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
DevOps Engineer,QA; Java; Kotlin; Python; Selenium; Appium; RestAssured; Postman; Playwright; API Testing; SQL; Banking; Fintech; Английский — C1 — Продвинутый,14,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DevOps Engineer,Docker; GitHub; PostgreSQL; Python; Разработка технических заданий; Техническая документация; Аналитическое мышление; Постановка задач разработчикам; Оптимизация кода; REST API,10,2,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DevOps Engineer,CI/CD; Kubernetes; Ansible; Python; Prometheus; Apache Kafka; Clickhouse,7,2,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
DevOps Engineer,DevOps; DevSecOps; Gitlab; CI/CD; SAST; Docker; Kubernetes; SSDLC; Vault; Linux,10,2,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
DevOps Engineer,Английский — C1 — Продвинутый,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DevOps Engineer,React Native; TypeScript; JavaScript; Английский — B2 — Средне-продвинутый; Русский — B2 — Средне-продвинутый,5,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DevOps Engineer,DevOps; Python; Jenkins; Английский язык; Gitlab; Golang; Groovy; Ansible; Terraform; Kubernetes; OpenShift; Docker; Git; Английский — B2 — Средне-продвинутый,14,2,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
DevOps Engineer,Английский язык; Linux; SLA; Computer troubleshooting; Cisco; ISO 27001; Английский — C1 — Продвинутый,7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DevOps Engineer,CI/CD; DevOps; Gitlab; Kubernetes; Docker,5,2,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Product Manager,Системный анализ; Постановка задач разработчикам; Бизнес-анализ; Описание бизнес-процессов; Сбор требований; Интеграционное тестирование; API integrations; Управление проектами; 1С; Кассовое ПО; Retail; Postman; Формализация требований; Техническое задание; Коммуникация с заказчиком; Казахский — A1 — Начальный,16,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Product Manager,Product-market fit; Управление бэклогом; Roadmap; MVP; User Flow; Продуктовые метрики,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Product Manager,Разработка нового продукта; Стратегический анализ внешней среды; UX-исследования; Деловая коммуникация; Стратегический менеджмент; P&L; SLA; Agile; Scrum; Английский — C1 — Продвинутый,10,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Product Manager,Маркетинговый анализ; Продвижение бренда; Проведение презентаций; Грамотная речь; Разработка продуктовой концепции; Arduino; Микроконтроллер; Казахский — C2 — В совершенстве; Русский — C2 — В совершенстве,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Product Manager,Управление интернет-проектами; Digital Marketing; продуктовая аналитика; Бизнес-анализ; Постановка ТЗ; User Story; Клиентский сервис; Маркетинговая стратегия; Анализ эффективности маркетинговых кампаний; A/B тесты; CustDev; Английский — B2 — Средне-продвинутый,12,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Product Manager,Английский — C1 — Продвинутый; Русский — C2 — В совершенстве,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Product Manager,cбор и анализ требований от B2B-клиентов; мониторинг и анализ ключевых метрик,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Product Manager,Продуктовые метрики; Unit-экономика; Партнерские программы; Продуктовая стратегия; Геймификация; CPA; Программа лояльности; Лидерборды; Виртуальная экосистема; Дерево метрик; EdTech; Product Led Growth,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Product Manager,BRD; CJM; BPMN; Разработка бизнес-требований,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Product Manager,Деловая коммуникация; Продуктовая стратегия; UX-исследования; Организация работы сотрудников; Scrum,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Product Manager,B2B Marketing; B2B Продажи; Аналитика продаж; Product Management; CVM,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Product Manager,Аналитическое мышление; Оперативное принятие решений; Знание турецкого языка,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Product Manager,Product Led Growth; Управление командой; Стратегический менеджмент; Продуктовые метрики; CustDev; Agile; Анализ конкурентной среды; Аналитическое мышление,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Product Manager,Product Management; product analytics; продуктовая аналитика; game design; Гейм-дизайн; Русский — C1 — Продвинутый,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Product Manager,Аналитическое мышление; Системность; Бизнес-анализ,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Product Manager,Google Analytics; Google Tag Manager; Amplitude; SQL; Английский — B2 — Средне-продвинутый; Русский — C2 — В совершенстве,6,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Product Manager,Казахский — C1 — Продвинутый; Английский — C1 — Продвинутый,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Product Manager,Project management,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Product Manager,Английский — B2 — Средне-продвинутый,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Product Manager,Английский — B2 — Средне-продвинутый,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Product Manager,Project management; Английский — B2 — Средне-продвинутый,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Product Manager,Project management; Бизнес-анализ; Ответственность; Деловая коммуникация; Проведение презентаций; Анализ рисков; Работа с большим объемом информации; Английский — C1 — Продвинутый,8,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Product Manager,Аналитическое мышление; Английский язык; Negotiation skills,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Product Manager,Продвижение бренда; Анализ конкурентной среды; Маркетинговый анализ; Позиционирование бренда; Анализ целевой аудитории; Казахский — C2 — В совершенстве,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Product Manager,Английский — B2 — Средне-продвинутый,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Product Manager,Казахский — B2 — Средне-продвинутый; Английский — B2 — Средне-продвинутый,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Product Manager,Английский язык; Развитие бренда; B2B Marketing; Sales Management; Развитие продаж; Навыки презентации; Digital Marketing; Управление отношениями с клиентами; B2B Продажи; Управление продажами; Market Development; Facebook Ads; Google Ads; TikTok Ads; Казахский — B2 — Средне-продвинутый; Русский — C2 — В совершенстве; Английский — B2 — Средне-продвинутый,17,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Product Manager,Английский язык; MS Excel; HTML; CSS,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Product Manager,Английский язык; Аналитическое мышление; Управление портфелем продуктов; Международные рынки; Риск-менеджмент; Деловая коммуникация; Основы маркетинга; MS PowerPoint; MS Excel; Аналитика продаж; Анализ рынка; Анализ конкурентной среды; Международный туризм; Туристический менеджмент,14,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Product Manager,OpenAPI; Swagger; REST API; Postman; Scrum; Английский — B2 — Средне-продвинутый,6,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Product Manager,Продвижение бренда; Управление бюджетом; Планирование; Анализ рынка; Маркетинговая стратегия; Маркетинг; Ориентация на результат; Деловая коммуникация; Маркетинговый анализ; Маркетинговое планирование; Стратегическое мышление; Разработка стратегии продвижения продуктов; Ориентирован на результат; Коммуникабелен; Высшее образование; Достижение результата; Английский — B2 — Средне-продвинутый,17,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Product Manager,Английский язык; Модернизация производства; Разработка технических заданий; Бережная эксплуатация оборудования и инструментов; Английский — C1 — Продвинутый,5,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Product Manager,Brand Management; Project management; Social Media Marketing; Event Management; Marketing Communication; Marketing Analysis; Trade Marketing; MS Excel; Английский язык; Грамотная речь; Teamplayer; Creativity; Communication skills; Presentation skills,14,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Product Manager,Supply Chain Management; Supply Chain Optimisation; International Logistics; Transport Logistics; Purchase Of Goods And Services; E-Commerce; Логистика поставок; Работа с поставщиками; Управление цепочкой поставок; Транспортная логистика; Оптимизация логистических процессов; Складская логистика; Управление товарными запасами; Английский — B2 — Средне-продвинутый,14,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Product Manager,Английский язык; Digital Marketing; Social Media Marketing; Маркетинговые коммуникации,4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Product Manager,UML; Business English; Английский — B2 — Средне-продвинутый,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Product Manager,Английский — B1 — Средний,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Product Manager,Английский — C2 — В совершенстве,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Product Manager,Торговый маркетинг; MS PowerPoint; Навыки презентации; MS Excel,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Product Manager,Маркетинговый анализ; Продвижение бренда; Разработка контент-плана; Digital Marketing; Партнерский маркетинг; Маркетинговые метрики; Веб-аналитика; Интернет-маркетинг; Маркетинговая стратегия; Анализ эффективности маркетинговых кампаний; Управление подрядчиками; Продуктовые метрики; Управление инновациями; Лидогенерация; Управление портфелем продуктов,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Product Manager,Google Analytics; Яндекс.Метрика; SQL; BigQuery; Power BI; Tableau,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Product Manager,Казахский — C1 — Продвинутый; Английский — B2 — Средне-продвинутый,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Product Manager,Английский — B2 — Средне-продвинутый; Русский — B2 — Средне-продвинутый,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Product Manager,Английский язык; Деловая коммуникация; Управление продажами; B2B Продажи; Деловое общение; Поиск и привлечение клиентов; Управление отношениями с клиентами; Internet Marketing; Деловая этика; Маркетинговые коммуникации; Social Media Marketing; Budgeting; Английский — B2 — Средне-продвинутый,13,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Product Manager,Английский язык; Supply Chain Management; ERP; Английский — B2 — Средне-продвинутый,4,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Product Manager,Деловая коммуникация; Анализ конкурентной среды; Бизнес-анализ; Автоматизация продаж; B2B Продажи; Активные продажи,6,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Product Manager,Ценообразование; Анализ ассортиментной линейки; Управление продажами; Аналитика продаж; Анализ ценообразования; Контроль и анализ ценообразования; Аналитические исследования; Навыки составления отчетности; Контроль поставок; 1С: Предприятие: Розница; Умение планировать; Сводные таблицы; Казахский — C2 — В совершенстве; Русский — C2 — В совершенстве; Английский — B1 — Средний,15,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Product Manager,Английский — B2 — Средне-продвинутый,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Product Manager,Английский — B2 — Средне-продвинутый,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Product Manager,Деловая коммуникация; Английский язык; Стратегический менеджмент; Международные рынки; Управление ожиданиями; Управление портфелем продуктов; Поиск и привлечение клиентов; Business Development; Product Development; P&L; Проектный менеджмент; Project management; Английский — C1 — Продвинутый,13,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Product Manager,Customer Journey Mapping; CustDev; Atlassian Jira; Project management; Change Management,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Product Manager,Бизнес-анализ; Анализ данных; Agile Project Management; Project management; Atlassian Jira; BPMN; Аналитические исследования; Оптимизация бизнес-процессов; SQL; Atlassian Confluence; User Story; Acceptance criteria,12,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
Product Manager,Аналитическое мышление; Бизнес-анализ; Разработка продукта; Документирование бизнес-требований; UX-исследования,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Product Manager,Анализ рынка; Формирование ассортимента; Анализ обратной связи; Деловая коммуникация,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Product Manager,Продвижение бренда; Бренд-менеджмент; Стратегическое планирование; Запуск нового бренда; Брендинг; Навыки презентации; Позиционирование бренда; Маркетинговая стратегия; Русский — C1 — Продвинутый; Английский — C1 — Продвинутый,10,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Product Manager,Английский — C1 — Продвинутый,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Product Manager,Project management; Team management; Деловая коммуникация; Интернет-реклама; Социальные сети; Управление временем; Video Production; Телефонные переговоры; Google Docs; Организаторские навыки,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Product Manager,Product-market fit; Agile Project Management; Unit-экономика; Разработка и внедрение KPI; A/B тесты; Сквозная аналитика; Стратегический анализ внешней среды; Анализ требований; Продуктовая стратегия; Приоритизация бэклога; UX-исследования,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Product Manager,Project management; SDLC; Agile Project Management; Английский — B2 — Средне-продвинутый,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Product Manager,Sales Skills; Английский язык; Деловая переписка; Работа в команде; Customer Experience; Тендерное сопровождение; Сопровождение клиентов; Участие в Тендерах; Закупки; Работа с поставщиками; Техническая документация; Заключение договоров; Английский — B2 — Средне-продвинутый,13,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
